posteam,yardline_100,game_seconds_remaining,qtr,down,ydstogo,play_type,score_differential
SF,99.0,65.0,4,1.0,10,run,3.0
,,62.0,4,,0,no_play,
SF,98.0,62.0,4,2.0,9,run,3.0
,,58.0,4,,0,no_play,
SF,97.0,58.0,4,3.0,8,run,3.0
,,53.0,4,,0,no_play,
SF,97.0,53.0,4,4.0,8,punt,3.0
LA,50.0,42.0,4,1.0,10,pass,-3.0
LA,50.0,36.0,4,2.0,10,pass,-3.0
LA,50.0,31.0,4,3.0,10,pass,-3.0
LA,43.0,25.0,4,4.0,3,pass,-3.0
LA,30.0,13.0,4,1.0,10,qb_spike,-3.0
,,12.0,4,,0,no_play,
LA,30.0,12.0,4,2.0,10,pass,-3.0
LA,30.0,6.0,4,3.0,10,field_goal,-3.0
SF,35.0,2.0,4,,0,kickoff,0.0
,,0.0,4,,0,,
SF,35.0,600.0,5,,0,kickoff,0.0
SF,60.0,600.0,5,1.0,10,pass,0.0
SF,48.0,560.0,5,1.0,10,pass,0.0
SF,33.0,517.0,5,1.0,10,pass,0.0
SF,27.0,481.0,5,2.0,4,pass,0.0
SF,21.0,440.0,5,1.0,10,pass,0.0
SF,14.0,405.0,5,2.0,3,pass,0.0
SF,23.0,361.0,5,3.0,12,pass,0.0
SF,23.0,355.0,5,4.0,12,field_goal,0.0
LA,35.0,351.0,5,,0,kickoff,-3.0
LA,67.0,346.0,5,1.0,10,pass,-3.0
LA,58.0,326.0,5,2.0,1,pass,-3.0
LA,20.0,295.0,5,1.0,10,pass,-3.0
LA,20.0,290.0,5,2.0,10,pass,-3.0
LA,16.0,253.0,5,3.0,6,pass,-3.0
,,221.0,5,,0,no_play,
,,221.0,5,,0,no_play,
LA,11.0,221.0,5,4.0,1,run,-3.0
LA,,216.0,5,,0,,-3.0
,,3600.0,1,,0,,
TB,35.0,3600.0,1,,0,kickoff,0.0
TB,80.0,3596.0,1,1.0,10,run,0.0
TB,81.0,3555.0,1,2.0,11,pass,0.0
TB,68.0,3514.0,1,1.0,10,pass,0.0
TB,41.0,3473.0,1,1.0,10,pass,0.0
TB,37.0,3436.0,1,2.0,6,run,0.0
TB,32.0,3396.0,1,3.0,1,run,0.0
TB,29.0,3354.0,1,1.0,10,pass,0.0
TB,17.0,3309.0,1,1.0,10,pass,0.0
TB,21.0,3267.0,1,2.0,14,pass,0.0
TB,16.0,3220.0,1,3.0,9,run,0.0
TB,12.0,3180.0,1,4.0,5,field_goal,0.0
SEA,35.0,3177.0,1,,0,kickoff,-3.0
SEA,71.0,3173.0,1,1.0,10,no_play,-3.0
SEA,71.0,3147.0,1,1.0,10,pass,-3.0
SEA,47.0,3126.0,1,1.0,10,run,-3.0
SEA,33.0,3094.0,1,1.0,10,run,-3.0
SEA,31.0,3056.0,1,2.0,8,no_play,-3.0
SEA,41.0,3031.0,1,2.0,18,run,-3.0
SEA,39.0,2992.0,1,3.0,16,pass,-3.0
SEA,26.0,2950.0,1,4.0,3,field_goal,-3.0
TB,66.0,2945.0,1,1.0,10,pass,3.0
TB,66.0,2940.0,1,2.0,10,run,3.0
TB,60.0,2906.0,1,3.0,4,run,3.0
TB,52.0,2861.0,1,1.0,10,run,3.0
TB,51.0,2822.0,1,2.0,9,pass,3.0
TB,42.0,2785.0,1,1.0,10,run,3.0
TB,40.0,2746.0,1,2.0,8,no_play,3.0
TB,24.0,2741.0,1,1.0,10,run,3.0
TB,,2700.0,1,,0,,3.0
TB,21.0,2700.0,2,2.0,7,pass,3.0
TB,18.0,2655.0,2,3.0,4,pass,3.0
TB,18.0,2651.0,2,4.0,4,field_goal,3.0
SEA,35.0,2648.0,2,,0,kickoff,-6.0
SEA,73.0,2642.0,2,1.0,10,pass,-6.0
SEA,61.0,2612.0,2,1.0,10,no_play,-6.0
SEA,49.0,2608.0,2,1.0,10,run,-6.0
SEA,51.0,2565.0,2,2.0,12,pass,-6.0
SEA,51.0,2561.0,2,3.0,12,no_play,-6.0
SEA,56.0,2536.0,2,3.0,17,pass,-6.0
SEA,44.0,2489.0,2,4.0,5,punt,-6.0
TB,94.0,2482.0,2,1.0,10,run,6.0
TB,93.0,2444.0,2,2.0,9,pass,6.0
TB,96.0,2401.0,2,3.0,12,pass,6.0
TB,92.0,2358.0,2,4.0,8,punt,6.0
SEA,59.0,2344.0,2,1.0,10,pass,-6.0
SEA,55.0,2310.0,2,2.0,6,run,-6.0
SEA,53.0,2268.0,2,3.0,4,pass,-6.0
SEA,48.0,2233.0,2,1.0,10,pass,-6.0
SEA,38.0,2191.0,2,1.0,10,run,-6.0
TB,59.0,2184.0,2,1.0,10,pass,6.0
TB,35.0,2144.0,2,1.0,10,run,6.0
TB,40.0,2101.0,2,2.0,15,run,6.0
TB,39.0,2058.0,2,3.0,14,pass,6.0
TB,22.0,2021.0,2,1.0,10,pass,6.0
TB,16.0,1976.0,2,2.0,4,pass,6.0
TB,7.0,1934.0,2,1.0,7,run,6.0
TB,15.0,1929.0,2,,0,extra_point,12.0
SEA,35.0,1929.0,2,,0,kickoff,-13.0
SEA,54.0,1921.0,2,1.0,10,pass,-13.0
SEA,54.0,1917.0,2,2.0,10,run,-13.0
SEA,50.0,1879.0,2,3.0,6,pass,-13.0
SEA,44.0,1858.0,2,1.0,10,pass,-13.0
,,1853.0,2,,0,no_play,
SEA,33.0,1853.0,2,1.0,10,pass,-13.0
SEA,33.0,1845.0,2,2.0,10,pass,-13.0
,,1836.0,2,,0,no_play,
SEA,27.0,1836.0,2,3.0,4,pass,-13.0
SEA,17.0,1831.0,2,1.0,10,pass,-13.0
SEA,6.0,1813.0,2,1.0,6,pass,-13.0
,,1809.0,2,,0,no_play,
SEA,6.0,1809.0,2,2.0,6,pass,-13.0
SEA,15.0,1806.0,2,,0,extra_point,-7.0
TB,35.0,1806.0,2,,0,kickoff,6.0
,,1800.0,2,,0,,
SEA,35.0,1800.0,3,,0,kickoff,-6.0
SEA,77.0,1794.0,3,1.0,10,pass,-6.0
SEA,72.0,1759.0,3,2.0,5,pass,-6.0
SEA,36.0,1730.0,3,1.0,10,run,-6.0
SEA,5.0,1685.0,3,1.0,5,run,-6.0
SEA,15.0,1681.0,3,,0,extra_point,0.0
TB,35.0,1681.0,3,,0,kickoff,-1.0
TB,77.0,1677.0,3,1.0,10,pass,-1.0
TB,75.0,1637.0,3,2.0,8,pass,-1.0
TB,71.0,1596.0,3,3.0,4,pass,-1.0
TB,60.0,1555.0,3,1.0,10,pass,-1.0
TB,51.0,1514.0,3,2.0,1,run,-1.0
TB,42.0,1484.0,3,1.0,10,pass,-1.0
TB,15.0,1441.0,3,1.0,10,run,-1.0
TB,12.0,1417.0,3,2.0,7,run,-1.0
TB,20.0,1376.0,3,3.0,15,pass,-1.0
TB,2.0,1372.0,3,,0,pass,5.0
SEA,35.0,1372.0,3,,0,kickoff,-7.0
SEA,80.0,1365.0,3,1.0,10,pass,-7.0
SEA,69.0,1328.0,3,1.0,10,pass,-7.0
SEA,60.0,1288.0,3,2.0,1,pass,-7.0
SEA,7.0,1240.0,3,1.0,7,run,-7.0
SEA,5.0,1198.0,3,2.0,5,run,-7.0
SEA,2.0,1157.0,3,3.0,2,pass,-7.0
SEA,15.0,1152.0,3,,0,extra_point,-1.0
TB,35.0,1152.0,3,,0,kickoff,0.0
TB,75.0,1147.0,3,1.0,10,pass,0.0
TB,56.0,1110.0,3,1.0,10,run,0.0
TB,57.0,1067.0,3,2.0,11,pass,0.0
TB,54.0,1024.0,3,3.0,8,no_play,0.0
TB,59.0,997.0,3,3.0,13,pass,0.0
TB,2.0,948.0,3,1.0,2,run,0.0
TB,1.0,923.0,3,1.0,1,run,0.0
TB,15.0,919.0,3,,0,extra_point,6.0
SEA,35.0,919.0,3,,0,kickoff,-7.0
SEA,51.0,911.0,3,1.0,10,run,-7.0
SEA,,900.0,3,,0,,-7.0
SEA,43.0,900.0,4,2.0,2,no_play,-7.0
SEA,53.0,877.0,4,2.0,12,no_play,-7.0
SEA,48.0,866.0,4,1.0,10,run,-7.0
SEA,44.0,827.0,4,2.0,6,run,-7.0
SEA,37.0,803.0,4,1.0,10,no_play,-7.0
SEA,42.0,803.0,4,1.0,15,pass,-7.0
SEA,42.0,756.0,4,2.0,15,pass,-7.0
SEA,32.0,709.0,4,3.0,5,pass,-7.0
SEA,21.0,690.0,4,1.0,10,pass,-7.0
SEA,14.0,670.0,4,2.0,3,run,-7.0
SEA,13.0,632.0,4,3.0,2,run,-7.0
SEA,6.0,593.0,4,1.0,6,pass,-7.0
SEA,15.0,588.0,4,,0,extra_point,-1.0
TB,35.0,588.0,4,,0,kickoff,0.0
TB,65.0,581.0,4,1.0,10,pass,0.0
TB,48.0,553.0,4,1.0,10,pass,0.0
TB,34.0,514.0,4,1.0,10,run,0.0
TB,32.0,489.0,4,2.0,8,pass,0.0
TB,41.0,453.0,4,3.0,17,pass,0.0
TB,41.0,448.0,4,4.0,17,punt,0.0
SEA,99.0,440.0,4,1.0,10,run,0.0
SEA,97.0,397.0,4,2.0,8,pass,0.0
SEA,88.0,360.0,4,1.0,10,run,0.0
SEA,66.0,319.0,4,1.0,10,pass,0.0
SEA,29.0,295.0,4,1.0,10,run,0.0
SEA,21.0,247.0,4,2.0,2,run,0.0
SEA,21.0,208.0,4,3.0,2,pass,0.0
SEA,21.0,205.0,4,4.0,2,pass,0.0
SEA,15.0,198.0,4,,0,extra_point,6.0
TB,35.0,198.0,4,,0,kickoff,-7.0
TB,70.0,194.0,4,1.0,10,pass,-7.0
TB,45.0,170.0,4,1.0,10,pass,-7.0
TB,45.0,164.0,4,2.0,10,pass,-7.0
TB,20.0,120.0,4,1.0,10,pass,-7.0
TB,11.0,75.0,4,2.0,1,pass,-7.0
TB,15.0,68.0,4,,0,extra_point,-1.0
SEA,35.0,68.0,4,,0,kickoff,0.0
SEA,77.0,63.0,4,1.0,10,pass,0.0
SEA,68.0,58.0,4,2.0,1,pass,0.0
TB,35.0,53.0,4,1.0,10,run,0.0
,,49.0,4,,0,no_play,
TB,32.0,49.0,4,2.0,7,run,0.0
,,45.0,4,,0,no_play,
TB,32.0,45.0,4,3.0,7,run,0.0
,,38.0,4,,0,no_play,
TB,20.0,38.0,4,1.0,10,qb_kneel,0.0
,,3.0,4,,0,no_play,
TB,21.0,3.0,4,2.0,11,field_goal,0.0
SEA,,0.0,4,,0,,-3.0
,,3600.0,1,,0,,
ARI,35.0,3600.0,1,,0,kickoff,0.0
ARI,67.0,3594.0,1,1.0,10,run,0.0
ARI,60.0,3555.0,1,2.0,3,no_play,0.0
ARI,65.0,3540.0,1,2.0,8,pass,0.0
ARI,55.0,3502.0,1,1.0,10,pass,0.0
ARI,46.0,3469.0,1,2.0,1,run,0.0
ARI,47.0,3428.0,1,3.0,2,run,0.0
ARI,44.0,3386.0,1,1.0,10,pass,0.0
ARI,1.0,3377.0,1,1.0,1,pass,0.0
ARI,1.0,3371.0,1,2.0,1,no_play,0.0
ARI,1.0,3357.0,1,2.0,1,run,0.0
ARI,15.0,3354.0,1,,0,extra_point,6.0
TEN,35.0,3354.0,1,,0,kickoff,-7.0
TEN,70.0,3348.0,1,1.0,10,run,-7.0
TEN,61.0,3310.0,1,2.0,1,run,-7.0
TEN,61.0,3272.0,1,3.0,1,run,-7.0
TEN,58.0,3239.0,1,1.0,10,run,-7.0
TEN,56.0,3194.0,1,2.0,8,pass,-7.0
TEN,50.0,3156.0,1,3.0,2,run,-7.0
TEN,45.0,3126.0,1,1.0,10,run,-7.0
TEN,39.0,3092.0,1,2.0,4,run,-7.0
TEN,28.0,3057.0,1,1.0,10,pass,-7.0
TEN,28.0,3050.0,1,2.0,10,run,-7.0
TEN,26.0,3006.0,1,3.0,8,pass,-7.0
TEN,26.0,3004.0,1,4.0,8,field_goal,-7.0
ARI,35.0,3000.0,1,,0,kickoff,4.0
ARI,65.0,3000.0,1,1.0,10,run,4.0
ARI,62.0,2962.0,1,2.0,7,pass,4.0
ARI,42.0,2923.0,1,1.0,10,run,4.0
ARI,35.0,2883.0,1,2.0,3,pass,4.0
ARI,19.0,2840.0,1,1.0,10,pass,4.0
ARI,15.0,2793.0,1,2.0,6,run,4.0
,,2746.0,1,,0,no_play,
ARI,12.0,2746.0,1,3.0,3,run,4.0
ARI,15.0,2739.0,1,,0,extra_point,10.0
TEN,35.0,2739.0,1,,0,kickoff,-11.0
TEN,87.0,2734.0,1,1.0,10,pass,-11.0
TEN,,2700.0,1,,0,,-11.0
TEN,62.0,2700.0,2,1.0,10,pass,-11.0
TEN,62.0,2694.0,2,2.0,10,run,-11.0
TEN,63.0,2652.0,2,3.0,11,pass,-11.0
TEN,63.0,2646.0,2,4.0,11,punt,-11.0
ARI,74.0,2635.0,2,1.0,10,run,11.0
ARI,67.0,2599.0,2,2.0,3,pass,11.0
ARI,65.0,2556.0,2,3.0,1,pass,11.0
ARI,65.0,2552.0,2,4.0,1,punt,11.0
TEN,74.0,2544.0,2,1.0,10,run,-11.0
ARI,27.0,2535.0,2,1.0,10,pass,11.0
ARI,24.0,2501.0,2,2.0,7,pass,11.0
ARI,11.0,2460.0,2,1.0,10,run,11.0
ARI,1.0,2449.0,2,1.0,1,run,11.0
ARI,15.0,2443.0,2,,0,extra_point,17.0
TEN,35.0,2443.0,2,,0,kickoff,-18.0
TEN,34.0,2433.0,2,1.0,10,pass,-18.0
TEN,31.0,2400.0,2,2.0,7,run,-18.0
TEN,29.0,2357.0,2,3.0,5,pass,-18.0
TEN,33.0,2314.0,2,4.0,9,field_goal,-18.0
ARI,35.0,2309.0,2,,0,kickoff,15.0
ARI,75.0,2305.0,2,1.0,10,run,15.0
,,2266.0,2,,0,no_play,
ARI,75.0,2266.0,2,2.0,10,pass,15.0
ARI,69.0,2221.0,2,3.0,4,no_play,15.0
ARI,69.0,2199.0,2,3.0,4,pass,15.0
ARI,63.0,2157.0,2,1.0,10,pass,15.0
ARI,63.0,2153.0,2,2.0,10,pass,15.0
ARI,63.0,2147.0,2,3.0,10,pass,15.0
ARI,73.0,2113.0,2,4.0,20,no_play,15.0
ARI,78.0,2105.0,2,4.0,25,punt,15.0
TEN,90.0,2093.0,2,1.0,10,pass,-15.0
TEN,90.0,2088.0,2,2.0,10,no_play,-15.0
TEN,85.0,2067.0,2,1.0,10,run,-15.0
TEN,79.0,2028.0,2,2.0,4,pass,-15.0
TEN,79.0,2022.0,2,3.0,4,pass,-15.0
TEN,66.0,1982.0,2,1.0,10,pass,-15.0
TEN,66.0,1975.0,2,2.0,10,run,-15.0
TEN,61.0,1935.0,2,3.0,5,pass,-15.0
TEN,61.0,1932.0,2,4.0,5,punt,-15.0
ARI,89.0,1924.0,2,1.0,10,run,15.0
ARI,90.0,1920.0,2,2.0,11,no_play,15.0
ARI,95.0,1912.0,2,2.0,16,pass,15.0
ARI,85.0,1907.0,2,3.0,6,pass,15.0
ARI,97.0,1900.0,2,4.0,18,punt,15.0
TEN,51.0,1890.0,2,1.0,10,pass,-15.0
TEN,40.0,1866.0,2,1.0,10,pass,-15.0
TEN,40.0,1862.0,2,2.0,10,pass,-15.0
TEN,40.0,1858.0,2,3.0,10,pass,-15.0
TEN,40.0,1854.0,2,4.0,10,pass,-15.0
ARI,48.0,1849.0,2,1.0,10,pass,15.0
ARI,56.0,1824.0,2,2.0,18,pass,15.0
ARI,56.0,1819.0,2,3.0,18,run,15.0
ARI,46.0,1814.0,2,4.0,8,punt,15.0
TEN,80.0,1806.0,2,1.0,10,qb_kneel,-15.0
,,1800.0,2,,0,,
TEN,35.0,1800.0,3,,0,kickoff,-15.0
TEN,72.0,1795.0,3,1.0,10,run,-15.0
TEN,74.0,1754.0,3,2.0,12,pass,-15.0
TEN,70.0,1711.0,3,3.0,8,pass,-15.0
TEN,64.0,1671.0,3,4.0,2,punt,-15.0
ARI,75.0,1663.0,3,1.0,10,run,15.0
ARI,74.0,1630.0,3,2.0,9,pass,15.0
ARI,73.0,1582.0,3,3.0,8,pass,15.0
ARI,54.0,1537.0,3,1.0,10,run,15.0
ARI,52.0,1499.0,3,2.0,8,pass,15.0
ARI,47.0,1460.0,3,3.0,3,run,15.0
ARI,37.0,1415.0,3,1.0,10,run,15.0
ARI,34.0,1376.0,3,2.0,7,pass,15.0
ARI,30.0,1334.0,3,3.0,3,pass,15.0
ARI,18.0,1306.0,3,1.0,10,no_play,15.0
ARI,23.0,1298.0,3,1.0,15,run,15.0
ARI,31.0,1279.0,3,1.0,23,pass,15.0
ARI,27.0,1240.0,3,2.0,19,pass,15.0
ARI,20.0,1197.0,3,3.0,12,run,15.0
TEN,74.0,1191.0,3,1.0,10,pass,-15.0
TEN,74.0,1187.0,3,2.0,10,run,-15.0
TEN,69.0,1145.0,3,3.0,5,pass,-15.0
TEN,65.0,1102.0,3,4.0,1,punt,-15.0
ARI,84.0,1090.0,3,1.0,10,run,15.0
ARI,83.0,1058.0,3,2.0,9,pass,15.0
ARI,83.0,1052.0,3,3.0,9,pass,15.0
ARI,83.0,1048.0,3,4.0,9,punt,15.0
TEN,63.0,1035.0,3,1.0,10,run,-15.0
TEN,58.0,1004.0,3,2.0,5,run,-15.0
TEN,57.0,959.0,3,3.0,4,pass,-15.0
TEN,57.0,955.0,3,4.0,4,punt,-15.0
ARI,93.0,943.0,3,1.0,10,run,15.0
ARI,,900.0,3,,0,,15.0
ARI,89.0,900.0,4,2.0,6,pass,15.0
ARI,86.0,856.0,4,3.0,3,no_play,15.0
ARI,81.0,852.0,4,1.0,10,run,15.0
ARI,76.0,814.0,4,2.0,5,pass,15.0
ARI,72.0,771.0,4,3.0,1,run,15.0
TEN,80.0,760.0,4,1.0,10,pass,-15.0
TEN,67.0,723.0,4,1.0,10,pass,-15.0
TEN,67.0,719.0,4,2.0,10,pass,-15.0
TEN,67.0,714.0,4,3.0,10,pass,-15.0
TEN,20.0,669.0,4,1.0,10,pass,-15.0
TEN,1.0,633.0,4,1.0,1,no_play,-15.0
TEN,1.0,630.0,4,1.0,1,run,-15.0
TEN,15.0,626.0,4,,0,extra_point,-9.0
ARI,35.0,626.0,4,,0,kickoff,9.0
ARI,70.0,620.0,4,1.0,10,pass,9.0
ARI,80.0,578.0,4,2.0,20,pass,9.0
ARI,69.0,537.0,4,3.0,9,pass,9.0
ARI,69.0,533.0,4,4.0,9,punt,9.0
TEN,81.0,525.0,4,1.0,10,pass,-9.0
TEN,65.0,487.0,4,1.0,10,pass,-9.0
TEN,59.0,449.0,4,2.0,4,pass,-9.0
TEN,54.0,410.0,4,1.0,10,run,-9.0
TEN,40.0,379.0,4,1.0,10,pass,-9.0
TEN,28.0,346.0,4,1.0,10,pass,-9.0
TEN,28.0,339.0,4,2.0,10,pass,-9.0
TEN,20.0,293.0,4,3.0,2,pass,-9.0
TEN,15.0,279.0,4,,0,extra_point,-3.0
ARI,35.0,279.0,4,,0,kickoff,2.0
ARI,80.0,273.0,4,1.0,10,run,2.0
ARI,79.0,232.0,4,2.0,9,pass,2.0
ARI,71.0,193.0,4,3.0,1,run,2.0
,,186.0,4,,0,no_play,
ARI,67.0,186.0,4,1.0,10,run,2.0
,,180.0,4,,0,no_play,
ARI,65.0,180.0,4,2.0,8,run,2.0
ARI,65.0,132.0,4,3.0,8,run,2.0
ARI,65.0,120.0,4,4.0,8,punt,2.0
TEN,82.0,113.0,4,1.0,10,pass,-2.0
TEN,79.0,107.0,4,2.0,7,pass,-2.0
TEN,75.0,79.0,4,3.0,3,pass,-2.0
TEN,69.0,56.0,4,1.0,10,pass,-2.0
TEN,69.0,52.0,4,2.0,10,pass,-2.0
TEN,53.0,32.0,4,1.0,10,pass,-2.0
TEN,15.0,26.0,4,1.0,10,run,-2.0
,,19.0,4,,0,no_play,
TEN,4.0,19.0,4,1.0,4,qb_kneel,-2.0
,,16.0,4,,0,no_play,
TEN,7.0,16.0,4,2.0,7,qb_kneel,-2.0
,,14.0,4,,0,no_play,
TEN,9.0,14.0,4,3.0,9,qb_kneel,-2.0
,,3.0,4,,0,no_play,
TEN,11.0,3.0,4,4.0,11,field_goal,-2.0
ARI,,0.0,4,,0,,-1.0
,,3600.0,1,,0,,
LAC,35.0,3600.0,1,,0,no_play,0.0
LAC,40.0,3600.0,1,,0,kickoff,0.0
LAC,76.0,3596.0,1,1.0,10,run,0.0
LAC,68.0,3555.0,1,2.0,2,run,0.0
LAC,68.0,3516.0,1,3.0,2,run,0.0
LAC,27.0,3473.0,1,1.0,10,pass,0.0
LAC,16.0,3434.0,1,1.0,10,no_play,0.0
LAC,21.0,3411.0,1,1.0,15,pass,0.0
,,3376.0,1,,0,no_play,
LAC,13.0,3376.0,1,2.0,7,run,0.0
LAC,11.0,3342.0,1,3.0,5,pass,0.0
LAC,11.0,3334.0,1,4.0,5,no_play,0.0
LAC,6.0,3331.0,1,1.0,6,run,0.0
LAC,2.0,3293.0,1,2.0,2,pass,0.0
LAC,15.0,3289.0,1,,0,extra_point,6.0
WAS,35.0,3289.0,1,,0,kickoff,-7.0
WAS,58.0,3283.0,1,1.0,10,pass,-7.0
WAS,51.0,3251.0,1,2.0,3,run,-7.0
WAS,53.0,3214.0,1,3.0,5,pass,-7.0
WAS,53.0,3209.0,1,4.0,5,punt,-7.0
LAC,80.0,3201.0,1,1.0,10,pass,7.0
LAC,76.0,3167.0,1,2.0,6,run,7.0
LAC,76.0,3126.0,1,3.0,6,pass,7.0
LAC,47.0,3085.0,1,1.0,10,run,7.0
LAC,42.0,3047.0,1,2.0,5,pass,7.0
LAC,36.0,3010.0,1,1.0,10,run,7.0
LAC,27.0,2971.0,1,2.0,1,no_play,7.0
,,2946.0,1,,0,no_play,
LAC,31.0,2946.0,1,2.0,5,pass,7.0
LAC,31.0,2942.0,1,3.0,5,pass,7.0
LAC,37.0,2882.0,1,4.0,11,field_goal,7.0
WAS,35.0,2877.0,1,,0,kickoff,-10.0
WAS,87.0,2871.0,1,1.0,10,run,-10.0
WAS,80.0,2828.0,1,2.0,3,run,-10.0
WAS,67.0,2786.0,1,1.0,10,run,-10.0
WAS,66.0,2751.0,1,2.0,9,pass,-10.0
WAS,66.0,2748.0,1,3.0,9,run,-10.0
WAS,62.0,2704.0,1,4.0,5,punt,-10.0
LAC,,2700.0,1,,0,,10.0
LAC,86.0,2700.0,2,1.0,10,run,10.0
LAC,83.0,2658.0,2,2.0,7,pass,10.0
LAC,79.0,2618.0,2,3.0,3,run,10.0
LAC,76.0,2581.0,2,1.0,10,pass,10.0
LAC,72.0,2539.0,2,2.0,6,pass,10.0
LAC,60.0,2497.0,2,1.0,10,pass,10.0
LAC,65.0,2453.0,2,2.0,15,pass,10.0
LAC,52.0,2417.0,2,3.0,2,run,10.0
LAC,44.0,2377.0,2,1.0,10,run,10.0
LAC,42.0,2338.0,2,2.0,8,pass,10.0
WAS,74.0,2330.0,2,1.0,10,run,-10.0
WAS,75.0,2294.0,2,2.0,11,pass,-10.0
WAS,75.0,2290.0,2,3.0,11,no_play,-10.0
WAS,80.0,2290.0,2,3.0,16,pass,-10.0
WAS,64.0,2251.0,2,1.0,10,run,-10.0
WAS,58.0,2214.0,2,2.0,4,run,-10.0
WAS,51.0,2173.0,2,1.0,10,pass,-10.0
WAS,45.0,2136.0,2,2.0,4,pass,-10.0
WAS,24.0,2101.0,2,1.0,10,run,-10.0
WAS,15.0,2061.0,2,2.0,1,run,-10.0
WAS,15.0,2055.0,2,,0,extra_point,-4.0
LAC,35.0,2055.0,2,,0,kickoff,3.0
LAC,68.0,2051.0,2,1.0,10,run,3.0
LAC,64.0,2014.0,2,2.0,6,run,3.0
LAC,59.0,1980.0,2,3.0,1,run,3.0
LAC,57.0,1945.0,2,1.0,10,run,3.0
LAC,54.0,1920.0,2,2.0,7,pass,3.0
,,1913.0,2,,0,no_play,
LAC,61.0,1913.0,2,3.0,14,pass,3.0
,,1905.0,2,,0,no_play,
LAC,56.0,1905.0,2,4.0,9,no_play,3.0
LAC,61.0,1905.0,2,4.0,14,punt,3.0
WAS,93.0,1895.0,2,1.0,10,pass,-3.0
WAS,93.0,1892.0,2,2.0,10,pass,-3.0
WAS,98.0,1854.0,2,3.0,15,pass,-3.0
WAS,98.0,1850.0,2,4.0,15,no_play,-3.0
WAS,83.0,1834.0,2,1.0,10,pass,-3.0
,,1826.0,2,,0,no_play,
WAS,33.0,1826.0,2,1.0,10,pass,-3.0
WAS,33.0,1820.0,2,2.0,10,pass,-3.0
WAS,11.0,1806.0,2,1.0,10,qb_spike,-3.0
WAS,11.0,1805.0,2,2.0,10,field_goal,-3.0
LAC,35.0,1802.0,2,,0,kickoff,0.0
LAC,65.0,1802.0,2,1.0,10,qb_kneel,0.0
,,1800.0,2,,0,,
WAS,35.0,1800.0,3,,0,kickoff,0.0
WAS,69.0,1793.0,3,1.0,10,run,0.0
WAS,69.0,1773.0,3,2.0,10,run,0.0
WAS,60.0,1733.0,3,3.0,1,no_play,0.0
WAS,55.0,1722.0,3,1.0,10,pass,0.0
WAS,27.0,1696.0,3,1.0,10,pass,0.0
WAS,18.0,1649.0,3,2.0,1,run,0.0
WAS,16.0,1610.0,3,1.0,10,pass,0.0
,,1562.0,3,,0,no_play,
WAS,5.0,1562.0,3,1.0,5,run,0.0
WAS,15.0,1558.0,3,,0,extra_point,6.0
LAC,35.0,1558.0,3,,0,kickoff,-7.0
LAC,72.0,1554.0,3,1.0,10,pass,-7.0
LAC,81.0,1512.0,3,2.0,19,no_play,-7.0
LAC,90.0,1497.0,3,2.0,28,no_play,-7.0
LAC,95.0,1478.0,3,2.0,33,run,-7.0
LAC,91.0,1451.0,3,3.0,29,pass,-7.0
LAC,85.0,1411.0,3,4.0,23,punt,-7.0
WAS,57.0,1404.0,3,1.0,10,run,7.0
WAS,30.0,1359.0,3,1.0,10,pass,7.0
WAS,30.0,1354.0,3,2.0,10,pass,7.0
WAS,30.0,1349.0,3,3.0,10,pass,7.0
WAS,18.0,1305.0,3,1.0,10,pass,7.0
WAS,13.0,1265.0,3,2.0,5,pass,7.0
WAS,13.0,1258.0,3,3.0,5,no_play,7.0
WAS,18.0,1258.0,3,3.0,10,pass,7.0
WAS,18.0,1252.0,3,4.0,10,field_goal,7.0
LAC,35.0,1249.0,3,,0,kickoff,-10.0
LAC,77.0,1244.0,3,1.0,10,run,-10.0
LAC,74.0,1205.0,3,2.0,7,pass,-10.0
LAC,71.0,1170.0,3,3.0,4,pass,-10.0
LAC,65.0,1140.0,3,1.0,10,run,-10.0
LAC,47.0,1111.0,3,1.0,10,pass,-10.0
LAC,47.0,1108.0,3,2.0,10,pass,-10.0
LAC,51.0,1060.0,3,3.0,14,pass,-10.0
LAC,39.0,1015.0,3,4.0,2,pass,-10.0
WAS,61.0,1011.0,3,1.0,10,run,10.0
WAS,62.0,974.0,3,2.0,11,pass,10.0
WAS,44.0,927.0,3,1.0,10,run,10.0
WAS,,900.0,3,,0,,10.0
WAS,36.0,900.0,4,2.0,2,run,10.0
LAC,57.0,892.0,4,1.0,10,run,-10.0
LAC,55.0,855.0,4,2.0,8,pass,-10.0
LAC,53.0,814.0,4,3.0,6,pass,-10.0
LAC,42.0,782.0,4,1.0,10,run,-10.0
LAC,42.0,748.0,4,2.0,10,pass,-10.0
LAC,42.0,742.0,4,3.0,10,pass,-10.0
LAC,32.0,698.0,4,1.0,10,run,-10.0
LAC,29.0,662.0,4,2.0,7,pass,-10.0
LAC,28.0,622.0,4,3.0,6,pass,-10.0
LAC,20.0,587.0,4,1.0,10,run,-10.0
LAC,12.0,549.0,4,2.0,2,run,-10.0
LAC,1.0,511.0,4,1.0,1,pass,-10.0
LAC,1.0,507.0,4,2.0,1,run,-10.0
LAC,4.0,464.0,4,3.0,4,pass,-10.0
WAS,99.0,460.0,4,1.0,10,pass,10.0
WAS,90.0,419.0,4,2.0,1,run,10.0
